timestamp,id,hertz,acceleration,magnetic,gyro
2024-02-23T22:05:07.270924,2,10,"[-0.2835494781, 0.5623133109999999, 9.90808018095]","[0.17514000000000002, -0.46886000000000005, -0.31234]","[-0.006566801310628666, -0.0056505034533316425, -0.013897184169004852]"
2024-02-23T22:05:07.370992,2,10,"[-0.31226334929999994, 0.56769716185, 9.8931250397]","[0.16786, -0.45990000000000003, -0.31682000000000005]","[-0.007635815477475193, -0.0070249502392771765, -0.013439035240356337]"
2024-02-23T22:05:07.471024,2,10,"[-0.31944181709999997, 0.5611168996999999, 9.87577707585]","[0.16786, -0.47026000000000007, -0.32662]","[-0.006566801310628666, -0.004886921905584123, -0.012828170002158324]"
2024-02-23T22:05:07.571108,2,10,"[-0.31704899449999996, 0.56769716185, 9.88415195495]","[0.16842000000000001, -0.4711, -0.31304000000000004]","[-0.011301006906663285, -0.002138028333693054, -0.012675453692608819]"
2024-02-23T22:05:07.671151,2,10,"[-0.2967100024, 0.5491527867, 9.94756175385]","[0.16674, -0.4655000000000001, -0.30758]","[-0.007483099167925688, -0.006261368691529657, -0.012675453692608819]"
2024-02-23T22:05:07.771232,2,10,"[-0.45224347139999993, 0.52821558895, 9.92841917305]","[0.17094000000000004, -0.46354, -0.32256000000000007]","[-0.007941248096574201, -0.005803219762881146, -0.013133602621257331]"
2024-02-23T22:05:07.871256,2,10,"[-0.27457639335, 0.5497509923499999, 9.945168931249999]","[0.16982000000000003, -0.4649400000000001, -0.31724]","[-0.006108652381980154, -0.006261368691529657, -0.012522737383059314]"
2024-02-23T22:05:07.971331,2,10,"[-0.29910282499999996, 0.55214381495, 9.92363352785]","[0.16450000000000004, -0.46382000000000007, -0.32536000000000004]","[-0.00473420559603462, -0.007483099167925688, -0.012064588454410803]"
2024-02-23T22:05:08.071388,2,10,"[-0.3176472001499999, 0.5431707302, 9.927222761749999]","[0.16646, -0.46690000000000004, -0.32158000000000003]","[-0.007330382858376185, -0.00473420559603462, -0.013286318930806834]"
2024-02-23T22:05:08.171456,2,10,"[-0.29730820804999997, 0.5491527867, 9.904490947049998]","[0.17234, -0.47530000000000006, -0.32984]","[-0.00595593607243065, -0.0044287729769356115, -0.01069014166846527]"
2024-02-23T22:05:08.271502,2,10,"[-0.3158525832, 0.5515456093, 9.905687358349997]","[0.16954000000000002, -0.46242, -0.31724]","[-0.0070249502392771765, -0.003054326190990077, -0.015118914645400881]"
2024-02-23T22:05:08.371566,2,10,"[-0.29730820804999997, 0.5527420206, 9.8763752815]","[0.1729, -0.46662000000000003, -0.32074]","[-0.003054326190990077, -0.004581489286485115, -0.010995574287564279]"
2024-02-23T22:05:08.471618,2,10,"[-0.3098705267, 0.5653043392499999, 9.90209812445]","[0.17206, -0.46634000000000003, -0.31878]","[-0.0018325957145940463, -0.005192354524683131, -0.012675453692608819]"
2024-02-23T22:05:08.571688,2,10,"[-0.29132615154999997, 0.5467599640999999, 9.9338030239]","[0.16618, -0.46354, -0.32494000000000006]","[-0.002901609881440573, -0.00045814892864851157, -0.012064588454410803]"
2024-02-23T22:05:08.671939,2,10,"[-0.31166514365, 0.5479563754, 9.921240705249998]","[0.16870000000000002, -0.46970000000000006, -0.31248000000000004]","[-0.006566801310628666, -0.005345070834232635, -0.012064588454410803]"
2024-02-23T22:05:08.771850,2,10,"[-0.3236292566499999, 0.5742774239999999, 9.9684989516]","[0.16506, -0.47418000000000005, -0.3276]","[-0.004123340357836604, -0.0035124751196385882, -0.012522737383059314]"
2024-02-23T22:05:08.871907,2,10,"[-0.31226334929999994, 0.57128639575, 9.858429112]","[0.1659, -0.47558000000000006, -0.30870000000000003]","[-0.005803219762881146, -0.003207042500539581, -0.015271630954950386]"
2024-02-23T22:05:08.971954,2,10,"[-0.29910282499999996, 0.5635097223, 9.939186874749998]","[0.1729, -0.4711, -0.31808000000000003]","[-0.0056505034533316425, -0.004581489286485115, -0.013897184169004852]"
2024-02-23T22:05:09.071967,2,10,"[-0.3002992363, 0.5467599640999999, 9.9038927414]","[0.17206, -0.47166, -0.32858000000000004]","[-0.006566801310628666, -0.006719517620178169, -0.013744467859455347]"
2024-02-23T22:05:09.172041,2,10,"[-0.29850461935, 0.57128639575, 9.898508890549998]","[0.16198, -0.46774000000000004, -0.33208000000000004]","[-0.006414085001079162, -0.0056505034533316425, -0.012828170002158324]"
2024-02-23T22:05:09.272094,2,10,"[-0.30807590975, 0.5419743188999999, 9.91884788265]","[0.16562000000000002, -0.4596200000000001, -0.32354]","[-0.007177666548826681, -0.008552113334772215, -0.014508049407202865]"
2024-02-23T22:05:09.372220,2,10,"[-0.29252256285, 0.5730810126999999, 9.9086783866]","[0.17458, -0.47306000000000004, -0.32242000000000004]","[-0.0070249502392771765, -0.003970624048287101, -0.013286318930806834]"
2024-02-23T22:05:09.472255,2,10,"[-0.29491538544999996, 0.5395814963, 9.89491965665]","[0.16954000000000002, -0.47026000000000007, -0.31976000000000004]","[-0.006566801310628666, -0.0070249502392771765, -0.012522737383059314]"
2024-02-23T22:05:09.572330,2,10,"[-0.29910282499999996, 0.5533402262499999, 9.890732217099998]","[0.17122000000000004, -0.46998, -0.32858000000000004]","[-0.004581489286485115, -0.00473420559603462, -0.013439035240356337]"
2024-02-23T22:05:09.672339,2,10,"[-0.30687949845, 0.5545366375499999, 9.884750160599998]","[0.17066000000000003, -0.46886000000000005, -0.32298000000000004]","[-0.008552113334772215, -0.007177666548826681, -0.015882496193148403]"
2024-02-23T22:05:09.772420,2,10,"[-0.29371897415, 0.5599204883999999, 9.913464031799998]","[0.17010000000000003, -0.47278000000000003, -0.32648]","[-0.005345070834232635, -0.005192354524683131, -0.012522737383059314]"
2024-02-23T22:05:09.872460,2,10,"[-0.3026920589, 0.5539384318999999, 9.92004429395]","[0.16814, -0.46774000000000004, -0.31388000000000005]","[-0.0007635815477475193, -0.005803219762881146, -0.013897184169004852]"
2024-02-23T22:05:09.972524,2,10,"[-0.29970103065, 0.5545366375499999, 9.8763752815]","[0.17822000000000002, -0.4719400000000001, -0.31458]","[-0.002901609881440573, -0.004581489286485115, -0.014966198335851376]"
2024-02-23T22:05:10.072584,2,10,"[-0.30687949845, 0.58205409745, 9.92841917305]","[0.17374, -0.47166, -0.31514000000000003]","[-0.0036651914291880926, -0.0056505034533316425, -0.012828170002158324]"
2024-02-23T22:05:10.172643,2,10,"[-0.33200413574999993, 0.5700899844499999, 9.918249676999999]","[0.17514000000000002, -0.47558000000000006, -0.31808000000000003]","[-0.005803219762881146, -0.0018325957145940463, -0.012064588454410803]"
2024-02-23T22:05:10.272787,2,10,"[-0.3038884702, 0.5371886737, 9.886544777549998]","[0.17150000000000004, -0.46354, -0.32606000000000007]","[-0.0036651914291880926, -0.0056505034533316425, -0.012980886311707827]"
2024-02-23T22:05:10.372842,2,10,"[-0.3002992363, 0.5491527867, 9.917651471349998]","[0.17598000000000003, -0.47418000000000005, -0.3346]","[-0.0033597588100890844, -0.007330382858376185, -0.010995574287564279]"
2024-02-23T22:05:10.472845,2,10,"[-0.30927232104999997, 0.53659046805, 9.904490947049998]","[0.1743, -0.47558000000000006, -0.3234]","[-0.0038179077387375964, -0.0012217304763960308, -0.011606439525762293]"
2024-02-23T22:05:10.584356,2,10,"[-0.28713871199999996, 0.5497509923499999, 9.906285564]","[0.16870000000000002, -0.46886000000000005, -0.3206]","[-0.0054977871437821395, -0.006414085001079162, -0.013286318930806834]"
2024-02-23T22:05:10.673724,2,10,"[-0.2715853651, 0.5312066172, 9.891330422749999]","[0.16842000000000001, -0.46578, -0.32606000000000007]","[-0.0036651914291880926, -0.0056505034533316425, -0.014049900478554353]"
2024-02-23T22:05:10.773692,2,10,"[-0.2955135911, 0.55214381495, 9.86620578545]","[0.17066000000000003, -0.47026000000000007, -0.32606000000000007]","[-0.0016798794050445422, -0.008704829644321718, -0.014049900478554353]"
2024-02-23T22:05:10.874096,2,10,"[-0.2787638329, 0.5551348432, 9.898508890549998]","[0.16898000000000002, -0.46130000000000004, -0.32382000000000005]","[-0.005345070834232635, -0.002138028333693054, -0.01069014166846527]"
2024-02-23T22:05:10.974002,2,10,"[-0.32422746229999994, 0.5688935731499999, 9.913464031799998]","[0.16506, -0.47166, -0.30898000000000003]","[-0.0012217304763960308, -0.0044287729769356115, -0.010842857978014774]"
2024-02-23T22:05:11.074030,2,10,"[-0.31166514365, 0.58444692005, 9.916455060049998]","[0.17234, -0.46522, -0.33586]","[-0.00473420559603462, -0.005345070834232635, -0.014355333097653362]"
2024-02-23T22:05:11.174022,2,10,"[-0.31226334929999994, 0.57846486355, 10.07318494035]","[0.16534000000000001, -0.46718000000000004, -0.31864000000000003]","[-0.004581489286485115, -0.00595593607243065, -0.011301006906663285]"
2024-02-23T22:05:11.274085,2,10,"[-0.30568308715, 0.58564333135, 9.954740221649999]","[0.16898000000000002, -0.46774000000000004, -0.32564000000000004]","[-0.006261368691529657, -0.0056505034533316425, -0.014049900478554353]"
2024-02-23T22:05:11.374149,2,10,"[-0.29910282499999996, 0.5563312544999999, 9.921240705249998]","[0.16618, -0.46774000000000004, -0.32354]","[-0.00473420559603462, -0.0013744467859455349, -0.015424347264499889]"
2024-02-23T22:05:11.474195,2,10,"[-0.3158525832, 0.56051869405, 9.909276592249999]","[0.16618, -0.46130000000000004, -0.30758]","[-0.005192354524683131, -0.0024434609527920616, -0.010537425358915765]"
2024-02-23T22:05:11.574261,2,10,"[-0.3212364340499999, 0.5599204883999999, 9.916455060049998]","[0.17234, -0.46326000000000006, -0.32564000000000004]","[-0.00473420559603462, -0.004886921905584123, -0.0119118721448613]"
2024-02-23T22:05:11.674360,2,10,"[-0.29371897415, 0.5635097223, 9.921240705249998]","[0.17570000000000002, -0.46634000000000003, -0.33096000000000003]","[0.0, -0.003207042500539581, -0.00946841119206924]"
2024-02-23T22:05:11.774440,2,10,"[-0.3002992363, 0.55094740365, 9.919446088299999]","[0.16674, -0.46578, -0.32214000000000004]","[-0.006414085001079162, -0.003054326190990077, -0.013133602621257331]"
2024-02-23T22:05:11.874419,2,10,"[-0.4474578262, 0.53180482285, 9.909276592249999]","[0.17374, -0.46858000000000005, -0.32214000000000004]","[-0.003207042500539581, -0.006108652381980154, -0.011606439525762293]"
2024-02-23T22:05:11.974482,2,10,"[-0.30747770409999997, 0.5467599640999999, 9.904490947049998]","[0.16814, -0.46718000000000004, -0.31808000000000003]","[-0.004581489286485115, -0.006261368691529657, -0.010079276430267254]"
2024-02-23T22:05:12.074623,2,10,"[-0.29371897415, 0.5581258714499999, 9.944570725599998]","[0.16814, -0.5016200000000001, -0.31682000000000005]","[-0.005192354524683131, -0.0025961772623415654, -0.012217304763960308]"
2024-02-23T22:05:12.174670,2,10,"[-0.2895315346, 0.5635097223, 9.96191868945]","[0.17010000000000003, -0.47306000000000004, -0.31850000000000006]","[-0.0015271630954950385, -0.0068722339297276735, -0.011759155835311796]"
2024-02-23T22:05:12.274723,2,10,"[-0.29312076849999996, 0.5617151053499999, 9.9206424996]","[0.17038000000000003, -0.4713800000000001, -0.32704]","[-0.004886921905584123, -0.006108652381980154, -0.010231992739816757]"
2024-02-23T22:05:12.374770,2,10,"[-0.28474588939999995, 0.5324030285, 9.89372324535]","[0.17206, -0.46578, -0.33488000000000007]","[-0.0025961772623415654, -0.006108652381980154, -0.012675453692608819]"
2024-02-23T22:05:12.474887,2,10,"[-0.27696921594999996, 0.53898329065, 9.93799046345]","[0.17038000000000003, -0.4711, -0.32564000000000004]","[-0.004276056667386108, -0.005803219762881146, -0.013591751549905842]"
2024-02-23T22:05:12.574939,2,10,"[-0.2943171798, 0.5341976454499999, 9.911669414849998]","[0.17178000000000002, -0.46998, -0.32354]","[-0.00473420559603462, -0.0035124751196385882, -0.012828170002158324]"
2024-02-23T22:05:12.674966,2,10,"[-0.28055844984999995, 0.5371886737, 9.9098747979]","[0.16646, -0.46886000000000005, -0.32004000000000005]","[-0.0054977871437821395, -0.004886921905584123, -0.012064588454410803]"
